time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider
2018-01-27T03:18:15Z,59.862013,17.624459,79.000000,30.000000,0.000000,0.000000,0,gps
2018-01-27T03:18:37Z,59.862016,17.624459,80.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T03:18:59Z,59.862021,17.624459,80.000000,34.000000,0.000000,0.000000,0,gps
2018-01-27T03:19:23Z,59.862016,17.624458,79.000000,38.000000,0.000000,0.000000,7,gps
2018-01-27T03:19:47Z,59.862015,17.624458,79.000000,36.000000,0.000000,0.000000,5,gps
2018-01-27T03:20:12Z,59.862014,17.624458,79.000000,39.000000,0.000000,0.000000,5,gps
2018-01-27T03:20:38Z,59.862016,17.624458,79.000000,36.000000,0.000000,0.000000,6,gps
2018-01-27T03:21:02Z,59.862018,17.624458,80.000000,38.000000,0.000000,0.000000,6,gps
2018-01-27T03:21:39Z,59.862021,17.624459,80.000000,35.000000,0.000000,0.000000,6,gps
2018-01-27T03:23:27Z,59.862024,17.624467,81.000000,37.000000,0.000000,0.000000,6,gps
2018-01-27T03:24:03Z,59.862027,17.624469,81.000000,40.000000,0.000000,0.000000,6,gps
2018-01-27T03:24:29Z,59.862028,17.624468,81.000000,39.000000,0.000000,0.000000,5,gps
2018-01-27T03:25:00Z,59.862029,17.624472,81.000000,32.000000,0.000000,0.000000,6,gps
2018-01-27T03:25:47Z,59.862032,17.624474,82.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T03:26:13Z,59.862033,17.624474,82.000000,34.000000,0.000000,0.000000,6,gps
2018-01-27T03:26:35Z,59.862033,17.624475,82.000000,35.000000,0.000000,0.000000,7,gps
2018-01-27T03:27:00Z,59.862033,17.624477,82.000000,38.000000,0.000000,0.000000,6,gps
2018-01-27T03:27:42Z,59.862033,17.624477,81.000000,39.000000,0.000000,0.000000,7,gps
2018-01-27T03:28:05Z,59.862031,17.624477,81.000000,29.000000,0.000000,0.000000,6,gps
2018-01-27T03:28:32Z,59.862032,17.624479,81.000000,33.000000,0.000000,0.000000,6,gps
2018-01-27T03:29:02Z,59.862032,17.624475,81.000000,40.000000,0.000000,0.000000,6,gps
2018-01-27T03:30:02Z,59.862034,17.624478,81.000000,34.000000,0.000000,0.000000,6,gps
2018-01-27T03:30:29Z,59.862029,17.624477,81.000000,39.000000,0.000000,0.000000,5,gps
2018-01-27T03:31:37Z,59.862028,17.624475,81.000000,40.000000,0.000000,0.000000,7,gps
2018-01-27T03:32:02Z,59.862030,17.624476,81.000000,35.000000,0.000000,0.000000,7,gps
2018-01-27T03:32:31Z,59.862025,17.624480,80.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T03:32:57Z,59.862025,17.624478,80.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T03:33:23Z,59.862024,17.624477,80.000000,32.000000,0.000000,0.000000,7,gps
2018-01-27T03:34:47Z,59.862024,17.624477,80.000000,35.000000,0.000000,0.000000,8,gps
2018-01-27T03:36:43Z,59.862031,17.624479,81.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T03:37:08Z,59.862029,17.624480,81.000000,39.000000,0.000000,0.000000,7,gps
2018-01-27T03:37:37Z,59.862027,17.624480,80.000000,31.000000,0.000000,0.000000,6,gps
2018-01-27T03:39:33Z,59.862028,17.624480,80.000000,33.000000,0.000000,0.000000,7,gps
2018-01-27T03:39:57Z,59.862028,17.624480,80.000000,38.000000,0.000000,0.000000,8,gps
2018-01-27T03:40:48Z,59.862028,17.624481,80.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T03:41:13Z,59.862033,17.624481,81.000000,33.000000,0.000000,0.000000,6,gps
2018-01-27T03:41:48Z,59.862033,17.624482,81.000000,36.000000,0.000000,0.000000,6,gps
2018-01-27T03:42:11Z,59.862033,17.624482,81.000000,33.000000,0.000000,0.000000,7,gps
2018-01-27T03:42:39Z,59.862033,17.624484,81.000000,40.000000,0.000000,0.000000,6,gps
2018-01-27T03:44:43Z,59.862033,17.624483,81.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T03:45:08Z,59.862033,17.624485,81.000000,39.000000,0.000000,0.000000,7,gps
2018-01-27T03:45:36Z,59.862027,17.624485,80.000000,24.000000,0.000000,0.000000,5,gps
2018-01-27T03:46:25Z,59.862022,17.624486,79.000000,37.000000,0.000000,0.000000,5,gps
2018-01-27T03:46:49Z,59.862022,17.624487,79.000000,38.000000,0.000000,0.000000,5,gps
2018-01-27T03:47:12Z,59.862023,17.624488,79.000000,35.000000,0.000000,0.000000,5,gps
2018-01-27T03:47:37Z,59.862023,17.624488,79.000000,35.000000,0.000000,0.000000,7,gps
2018-01-27T03:48:07Z,59.862021,17.624488,79.000000,30.000000,0.000000,0.000000,0,gps
2018-01-27T03:48:37Z,59.862020,17.624488,78.000000,38.000000,0.000000,0.000000,6,gps
2018-01-27T03:49:18Z,59.862021,17.624489,79.000000,37.000000,0.000000,0.000000,0,gps
2018-01-27T03:49:40Z,59.862021,17.624489,79.000000,33.000000,0.000000,0.000000,0,gps
2018-01-27T03:50:23Z,59.862021,17.624490,78.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T03:50:46Z,59.862020,17.624493,78.000000,39.000000,0.000000,0.000000,7,gps
2018-01-27T03:51:13Z,59.862019,17.624493,78.000000,36.000000,0.000000,0.000000,6,gps
2018-01-27T03:51:45Z,59.862016,17.624493,77.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T03:52:11Z,59.862016,17.624493,77.000000,23.000000,0.000000,0.000000,7,gps
2018-01-27T03:52:34Z,59.862015,17.624493,77.000000,40.000000,0.000000,0.000000,5,gps
2018-01-27T03:53:01Z,59.862015,17.624493,77.000000,36.000000,0.000000,0.000000,6,gps
2018-01-27T03:53:27Z,59.862015,17.624494,77.000000,40.000000,0.000000,0.000000,8,gps
2018-01-27T03:54:02Z,59.862015,17.624493,77.000000,21.000000,0.000000,0.000000,8,gps
2018-01-27T03:55:07Z,59.862015,17.624494,77.000000,38.000000,0.000000,0.000000,6,gps
2018-01-27T03:55:33Z,59.862014,17.624495,77.000000,29.000000,0.000000,0.000000,7,gps
2018-01-27T03:55:59Z,59.862015,17.624495,77.000000,34.000000,0.000000,0.000000,6,gps
2018-01-27T03:57:16Z,59.862016,17.624496,77.000000,36.000000,0.000000,0.000000,5,gps
2018-01-27T03:57:48Z,59.862016,17.624496,77.000000,34.000000,0.000000,0.000000,6,gps
2018-01-27T03:58:43Z,59.862016,17.624497,77.000000,37.000000,0.000000,0.000000,6,gps
2018-01-27T03:59:27Z,59.862015,17.624498,76.000000,40.000000,0.000000,0.000000,0,gps
2018-01-27T03:59:59Z,59.862014,17.624499,76.000000,35.000000,0.000000,0.000000,6,gps
2018-01-27T04:00:21Z,59.862014,17.624499,76.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T04:00:42Z,59.862014,17.624500,76.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T04:01:41Z,59.862016,17.624502,76.000000,32.000000,0.000000,0.000000,6,gps
2018-01-27T04:02:07Z,59.862016,17.624503,76.000000,36.000000,0.000000,0.000000,5,gps
2018-01-27T04:03:02Z,59.862016,17.624504,76.000000,35.000000,0.000000,0.000000,5,gps
2018-01-27T04:03:26Z,59.862015,17.624504,76.000000,38.000000,0.000000,0.000000,4,gps
2018-01-27T04:03:51Z,59.862015,17.624504,76.000000,32.000000,0.000000,0.000000,5,gps
2018-01-27T04:04:33Z,59.862015,17.624503,76.000000,35.000000,0.000000,0.000000,0,gps
2018-01-27T04:04:54Z,59.862015,17.624504,76.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T04:05:19Z,59.862015,17.624504,76.000000,36.000000,0.000000,0.000000,5,gps
2018-01-27T04:06:28Z,59.862011,17.624504,75.000000,27.000000,0.000000,0.000000,5,gps
2018-01-27T04:09:58Z,59.862010,17.624505,74.000000,33.000000,0.000000,0.000000,5,gps
2018-01-27T04:10:44Z,59.862008,17.624507,74.000000,36.000000,0.000000,0.000000,5,gps
2018-01-27T04:11:04Z,59.862007,17.624507,73.000000,31.000000,0.000000,0.000000,0,gps
2018-01-27T04:11:49Z,59.862007,17.624508,73.000000,37.000000,0.000000,0.000000,5,gps
2018-01-27T04:12:30Z,59.862007,17.624507,74.000000,32.000000,0.000000,0.000000,5,gps
2018-01-27T04:13:17Z,59.862009,17.624507,74.000000,39.000000,0.000000,0.000000,5,gps
2018-01-27T04:14:26Z,59.862009,17.624508,74.000000,38.000000,0.000000,0.000000,5,gps
2018-01-27T04:14:51Z,59.862010,17.624507,74.000000,28.000000,0.000000,0.000000,0,gps
2018-01-27T04:15:23Z,59.862010,17.624507,74.000000,39.000000,0.000000,0.000000,5,gps
2018-01-27T04:15:51Z,59.862009,17.624507,74.000000,38.000000,0.000000,0.000000,5,gps
2018-01-27T04:16:19Z,59.862009,17.624508,74.000000,31.000000,0.000000,0.000000,0,gps
2018-01-27T04:16:38Z,59.862009,17.624508,74.000000,30.000000,0.000000,0.000000,0,gps
2018-01-27T04:17:26Z,59.862008,17.624509,74.000000,38.000000,0.000000,0.000000,5,gps
2018-01-27T04:17:54Z,59.862007,17.624509,74.000000,35.000000,0.000000,0.000000,6,gps
2018-01-27T04:18:46Z,59.862006,17.624509,73.000000,39.000000,0.000000,0.000000,8,gps
2018-01-27T04:19:05Z,59.862005,17.624509,73.000000,28.000000,0.000000,0.000000,0,gps
2018-01-27T04:19:26Z,59.862005,17.624509,73.000000,28.000000,0.000000,0.000000,0,gps
2018-01-27T04:19:50Z,59.862005,17.624509,73.000000,38.000000,0.000000,0.000000,8,gps
2018-01-27T04:20:36Z,59.862006,17.624508,74.000000,26.000000,0.000000,0.000000,6,gps
2018-01-27T04:21:45Z,59.862003,17.624509,73.000000,33.000000,0.000000,0.000000,6,gps
2018-01-27T04:22:13Z,59.862001,17.624509,73.000000,35.000000,0.000000,0.000000,6,gps
2018-01-27T04:22:48Z,59.862000,17.624509,73.000000,39.000000,0.000000,0.000000,5,gps
2018-01-27T04:23:16Z,59.861999,17.624510,72.000000,29.000000,0.000000,0.000000,6,gps
2018-01-27T04:23:41Z,59.861997,17.624510,72.000000,31.000000,0.000000,0.000000,0,gps
2018-01-27T04:24:23Z,59.861998,17.624510,72.000000,35.000000,0.000000,0.000000,6,gps
2018-01-27T04:24:46Z,59.861996,17.624509,72.000000,37.000000,0.000000,0.000000,6,gps
2018-01-27T04:25:10Z,59.861993,17.624508,72.000000,35.000000,0.000000,0.000000,7,gps
2018-01-27T04:25:34Z,59.861992,17.624508,71.000000,31.000000,0.000000,0.000000,8,gps
2018-01-27T04:25:55Z,59.861992,17.624508,71.000000,32.000000,0.000000,0.000000,9,gps
2018-01-27T04:26:38Z,59.861990,17.624510,71.000000,33.000000,0.000000,0.000000,9,gps
2018-01-27T04:27:25Z,59.861987,17.624512,70.000000,36.000000,0.000000,0.000000,0,gps
2018-01-27T04:28:28Z,59.861987,17.624513,70.000000,40.000000,0.000000,0.000000,8,gps
2018-01-27T04:28:53Z,59.861986,17.624513,70.000000,37.000000,0.000000,0.000000,6,gps
2018-01-27T04:29:42Z,59.861987,17.624512,70.000000,40.000000,0.000000,0.000000,8,gps
2018-01-27T04:30:53Z,59.861988,17.624512,70.000000,36.000000,0.000000,0.000000,0,gps
2018-01-27T04:31:22Z,59.861988,17.624514,70.000000,39.000000,0.000000,0.000000,9,gps
2018-01-27T04:32:24Z,59.861988,17.624514,70.000000,40.000000,0.000000,0.000000,8,gps
2018-01-27T04:32:52Z,59.861988,17.624514,70.000000,36.000000,0.000000,0.000000,8,gps
2018-01-27T04:34:56Z,59.861986,17.624512,70.000000,34.000000,0.000000,0.000000,6,gps
2018-01-27T04:35:41Z,59.861986,17.624512,70.000000,35.000000,0.000000,0.000000,5,gps
2018-01-27T04:36:22Z,59.861985,17.624512,70.000000,37.000000,0.000000,0.000000,0,gps
2018-01-27T04:37:03Z,59.861985,17.624512,70.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T04:38:01Z,59.861984,17.624512,70.000000,33.000000,0.000000,0.000000,0,gps
2018-01-27T04:38:24Z,59.861981,17.624513,69.000000,28.000000,0.000000,0.000000,8,gps
2018-01-27T04:38:50Z,59.861981,17.624513,69.000000,32.000000,0.000000,0.000000,0,gps
2018-01-27T04:39:55Z,59.861980,17.624514,69.000000,40.000000,0.000000,0.000000,0,gps
2018-01-27T04:40:58Z,59.861981,17.624516,69.000000,25.000000,0.000000,0.000000,8,gps
2018-01-27T04:41:41Z,59.861981,17.624516,69.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T04:42:13Z,59.861979,17.624517,68.000000,39.000000,0.000000,0.000000,8,gps
2018-01-27T04:42:42Z,59.861981,17.624517,69.000000,39.000000,0.000000,0.000000,9,gps
2018-01-27T04:43:47Z,59.861981,17.624517,69.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T04:44:11Z,59.861982,17.624517,69.000000,40.000000,0.000000,0.000000,10,gps
2018-01-27T04:44:32Z,59.861983,17.624517,69.000000,40.000000,0.000000,0.000000,0,gps
2018-01-27T04:44:55Z,59.861984,17.624517,70.000000,35.000000,0.000000,0.000000,0,gps
2018-01-27T04:45:18Z,59.861985,17.624517,70.000000,40.000000,0.000000,0.000000,0,gps
2018-01-27T04:45:43Z,59.861985,17.624517,70.000000,39.000000,0.000000,0.000000,7,gps
2018-01-27T04:46:15Z,59.861986,17.624518,70.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T04:46:55Z,59.861985,17.624519,70.000000,31.000000,0.000000,0.000000,0,gps
2018-01-27T04:47:18Z,59.861985,17.624519,70.000000,22.000000,0.000000,0.000000,8,gps
2018-01-27T04:47:41Z,59.861985,17.624519,69.000000,35.000000,0.000000,0.000000,0,gps
2018-01-27T04:48:03Z,59.861986,17.624522,70.000000,36.000000,0.000000,0.000000,7,gps
2018-01-27T04:48:24Z,59.861986,17.624522,70.000000,40.000000,0.000000,0.000000,0,gps
2018-01-27T04:48:54Z,59.861986,17.624523,69.000000,34.000000,0.000000,0.000000,7,gps
2018-01-27T04:49:16Z,59.861986,17.624524,69.000000,36.000000,0.000000,0.000000,10,gps
2018-01-27T04:49:42Z,59.861986,17.624524,69.000000,39.000000,0.000000,0.000000,10,gps
2018-01-27T04:50:04Z,59.861985,17.624523,69.000000,34.000000,0.000000,0.000000,0,gps
2018-01-27T04:50:57Z,59.861987,17.624524,69.000000,38.000000,0.000000,0.000000,7,gps
2018-01-27T04:51:27Z,59.861987,17.624524,69.000000,38.000000,0.000000,0.000000,7,gps
2018-01-27T04:52:46Z,59.861986,17.624524,69.000000,37.000000,0.000000,0.000000,9,gps
2018-01-27T04:53:10Z,59.861986,17.624524,69.000000,33.000000,0.000000,0.000000,8,gps
2018-01-27T04:54:11Z,59.861988,17.624525,70.000000,38.000000,0.000000,0.000000,7,gps
2018-01-27T04:54:34Z,59.861985,17.624525,69.000000,38.000000,0.000000,0.000000,5,gps
2018-01-27T04:54:58Z,59.861984,17.624525,69.000000,39.000000,0.000000,0.000000,7,gps
2018-01-27T04:55:31Z,59.861987,17.624526,69.000000,40.000000,0.000000,0.000000,9,gps
2018-01-27T04:56:01Z,59.861989,17.624526,70.000000,40.000000,0.000000,0.000000,7,gps
2018-01-27T04:56:30Z,59.861984,17.624525,69.000000,33.000000,0.000000,0.000000,6,gps
2018-01-27T04:57:03Z,59.861985,17.624526,69.000000,37.000000,0.000000,0.000000,7,gps
2018-01-27T04:57:30Z,59.861986,17.624526,69.000000,40.000000,0.000000,0.000000,7,gps
2018-01-27T04:58:08Z,59.861989,17.624527,70.000000,27.000000,0.000000,0.000000,9,gps
2018-01-27T04:58:30Z,59.861989,17.624528,69.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T04:58:51Z,59.861986,17.624528,69.000000,25.000000,0.000000,0.000000,0,gps
2018-01-27T04:59:12Z,59.861987,17.624529,69.000000,37.000000,0.000000,0.000000,0,gps
2018-01-27T04:59:35Z,59.861987,17.624529,69.000000,40.000000,0.000000,0.000000,8,gps
2018-01-27T05:00:20Z,59.861986,17.624529,69.000000,34.000000,0.000000,0.000000,0,gps
2018-01-27T05:00:40Z,59.861986,17.624529,69.000000,29.000000,0.000000,0.000000,0,gps
2018-01-27T05:02:26Z,59.861986,17.624529,69.000000,22.000000,0.000000,0.000000,6,gps
2018-01-27T05:02:57Z,59.861986,17.624528,69.000000,40.000000,0.000000,0.000000,7,gps
2018-01-27T05:03:30Z,59.861986,17.624528,69.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T05:03:55Z,59.861986,17.624529,69.000000,37.000000,0.000000,0.000000,6,gps
2018-01-27T05:06:40Z,59.861985,17.624528,69.000000,34.000000,0.000000,0.000000,6,gps
2018-01-27T05:07:22Z,59.861985,17.624529,69.000000,32.000000,0.000000,0.000000,0,gps
2018-01-27T05:07:43Z,59.861983,17.624529,69.000000,27.000000,0.000000,0.000000,0,gps
2018-01-27T05:08:04Z,59.861984,17.624529,69.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T05:08:27Z,59.861984,17.624528,69.000000,34.000000,0.000000,0.000000,8,gps
2018-01-27T05:08:54Z,59.861984,17.624528,69.000000,39.000000,0.000000,0.000000,8,gps
2018-01-27T05:09:23Z,59.861983,17.624529,68.000000,23.000000,0.000000,0.000000,0,gps
2018-01-27T05:09:50Z,59.861983,17.624529,69.000000,31.000000,0.000000,0.000000,0,gps
2018-01-27T05:10:10Z,59.861983,17.624529,68.000000,35.000000,0.000000,0.000000,0,gps
2018-01-27T05:10:33Z,59.861984,17.624529,69.000000,37.000000,0.000000,0.000000,8,gps
2018-01-27T05:11:17Z,59.861985,17.624529,69.000000,37.000000,0.000000,0.000000,7,gps
2018-01-27T05:11:38Z,59.861987,17.624531,69.000000,31.000000,0.000000,0.000000,0,gps
2018-01-27T05:11:59Z,59.861987,17.624531,69.000000,36.000000,0.000000,0.000000,0,gps
2018-01-27T05:12:20Z,59.861988,17.624532,69.000000,32.000000,0.000000,0.000000,0,gps
2018-01-27T05:12:40Z,59.861988,17.624532,69.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T05:13:00Z,59.861988,17.624533,69.000000,35.000000,0.000000,0.000000,0,gps
2018-01-27T05:13:26Z,59.861988,17.624533,69.000000,34.000000,0.000000,0.000000,0,gps
2018-01-27T05:13:47Z,59.861988,17.624533,69.000000,33.000000,0.000000,0.000000,5,gps
2018-01-27T05:14:08Z,59.861988,17.624533,69.000000,35.000000,0.000000,0.000000,6,gps
2018-01-27T05:14:32Z,59.861989,17.624533,69.000000,26.000000,0.000000,0.000000,5,gps
2018-01-27T05:15:19Z,59.861988,17.624535,69.000000,40.000000,0.000000,0.000000,8,gps
2018-01-27T05:16:29Z,59.861988,17.624539,69.000000,39.000000,0.000000,0.000000,5,gps
2018-01-27T05:17:32Z,59.861990,17.624538,69.000000,38.000000,0.000000,0.000000,7,gps
2018-01-27T05:17:54Z,59.861990,17.624538,69.000000,39.000000,0.000000,0.000000,8,gps
2018-01-27T05:18:15Z,59.861990,17.624538,69.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T05:18:36Z,59.861990,17.624538,69.000000,26.000000,0.000000,0.000000,0,gps
2018-01-27T05:19:20Z,59.861991,17.624539,69.000000,30.000000,0.000000,0.000000,6,gps
2018-01-27T05:19:42Z,59.861992,17.624539,69.000000,28.000000,0.000000,0.000000,7,gps
2018-01-27T05:20:05Z,59.861992,17.624539,69.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T05:20:28Z,59.861992,17.624539,69.000000,32.000000,0.000000,0.000000,7,gps
2018-01-27T05:20:55Z,59.861992,17.624537,69.000000,34.000000,0.000000,0.000000,8,gps
2018-01-27T05:21:44Z,59.861992,17.624539,69.000000,34.000000,0.000000,0.000000,7,gps
2018-01-27T05:22:12Z,59.861992,17.624539,69.000000,33.000000,0.000000,0.000000,6,gps
2018-01-27T05:22:55Z,59.861993,17.624538,69.000000,34.000000,0.000000,0.000000,8,gps
2018-01-27T05:23:38Z,59.861992,17.624539,69.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T05:24:01Z,59.861993,17.624538,69.000000,37.000000,0.000000,0.000000,0,gps
2018-01-27T05:24:43Z,59.861993,17.624538,69.000000,34.000000,0.000000,0.000000,8,gps
2018-01-27T05:26:08Z,59.861993,17.624538,69.000000,20.000000,0.000000,0.000000,0,gps
2018-01-27T05:26:28Z,59.861993,17.624538,69.000000,30.000000,0.000000,0.000000,7,gps
2018-01-27T05:26:51Z,59.861993,17.624537,70.000000,30.000000,0.000000,0.000000,0,gps
2018-01-27T05:27:12Z,59.861993,17.624536,70.000000,35.000000,0.000000,0.000000,0,gps
2018-01-27T05:27:40Z,59.861993,17.624536,70.000000,37.000000,0.000000,0.000000,0,gps
2018-01-27T05:28:05Z,59.861993,17.624535,70.000000,35.000000,0.000000,0.000000,7,gps
2018-01-27T05:28:28Z,59.861993,17.624536,70.000000,32.000000,0.000000,0.000000,9,gps
2018-01-27T05:28:53Z,59.861994,17.624535,70.000000,39.000000,0.000000,0.000000,9,gps
2018-01-27T05:29:15Z,59.861994,17.624534,70.000000,38.000000,0.000000,0.000000,9,gps
2018-01-27T05:29:38Z,59.861994,17.624534,70.000000,35.000000,0.000000,0.000000,9,gps
2018-01-27T05:31:29Z,59.861992,17.624530,70.000000,37.000000,0.000000,0.000000,7,gps
2018-01-27T05:32:00Z,59.862250,17.624616,48.000000,28.000000,322.799988,2.500000,0,gps
2018-01-27T05:32:20Z,59.861992,17.624530,70.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T05:32:53Z,59.860951,17.624698,-127.000000,38.000000,0.000000,0.000000,7,gps
2018-01-27T05:33:23Z,59.861058,17.624699,-117.000000,37.000000,0.000000,0.000000,9,gps
2018-01-27T05:33:47Z,59.861050,17.624689,-119.000000,34.000000,0.000000,0.000000,6,gps
2018-01-27T05:34:25Z,59.861117,17.624654,-100.000000,40.000000,0.000000,0.000000,8,gps
2018-01-27T05:35:17Z,59.861218,17.624656,-88.000000,39.000000,0.000000,0.000000,10,gps
2018-01-27T05:36:05Z,59.861368,17.624632,-56.000000,33.000000,0.000000,0.000000,10,gps
2018-01-27T05:38:07Z,59.861604,17.624583,-6.000000,33.000000,0.000000,0.000000,8,gps
2018-01-27T05:38:38Z,59.861718,17.624567,20.000000,38.000000,0.000000,0.000000,9,gps
2018-01-27T05:39:26Z,59.861870,17.624539,54.000000,38.000000,0.000000,0.000000,8,gps
2018-01-27T05:40:10Z,59.861866,17.624534,54.000000,35.000000,0.000000,0.000000,7,gps
2018-01-27T05:42:46Z,59.861979,17.624521,78.000000,36.000000,0.000000,0.000000,7,gps
2018-01-27T05:44:07Z,59.862055,17.624525,91.000000,35.000000,0.000000,0.000000,8,gps
2018-01-27T05:44:54Z,59.862047,17.624530,87.000000,34.000000,0.000000,0.000000,7,gps
2018-01-27T05:45:16Z,59.862039,17.624531,85.000000,39.000000,0.000000,0.000000,7,gps
2018-01-27T05:45:57Z,59.862037,17.624532,85.000000,38.000000,0.000000,0.000000,6,gps
2018-01-27T05:46:17Z,59.862047,17.624533,86.000000,40.000000,0.000000,0.000000,6,gps
2018-01-27T05:46:57Z,59.862050,17.624531,86.000000,36.000000,0.000000,0.000000,6,gps
2018-01-27T05:48:03Z,59.862100,17.624531,97.000000,38.000000,0.000000,0.000000,5,gps
2018-01-27T05:49:55Z,59.862159,17.624527,108.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T05:50:44Z,59.862180,17.624526,112.000000,35.000000,0.000000,0.000000,6,gps
2018-01-27T05:51:06Z,59.862178,17.624526,111.000000,33.000000,0.000000,0.000000,6,gps
2018-01-27T05:51:29Z,59.862165,17.624526,109.000000,35.000000,0.000000,0.000000,6,gps
2018-01-27T05:51:59Z,59.862147,17.624527,106.000000,33.000000,0.000000,0.000000,6,gps
2018-01-27T05:52:18Z,59.862025,17.624516,87.000000,29.000000,0.000000,0.000000,0,gps
2018-01-27T05:52:41Z,59.861985,17.624511,81.000000,37.000000,0.000000,0.000000,6,gps
2018-01-27T05:53:24Z,59.861987,17.624511,81.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T05:53:45Z,59.861988,17.624511,81.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T05:54:34Z,59.861985,17.624510,80.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T05:54:56Z,59.861984,17.624510,81.000000,36.000000,0.000000,0.000000,6,gps
2018-01-27T05:55:17Z,59.861989,17.624509,82.000000,33.000000,0.000000,0.000000,8,gps
2018-01-27T05:55:40Z,59.861987,17.624509,81.000000,39.000000,0.000000,0.000000,0,gps
2018-01-27T05:56:03Z,59.861985,17.624510,80.000000,23.000000,0.000000,0.000000,7,gps
2018-01-27T05:56:25Z,59.861994,17.624508,82.000000,38.000000,0.000000,0.000000,0,gps
2018-01-27T05:57:00Z,59.861999,17.624505,83.000000,38.000000,0.000000,0.000000,7,gps
2018-01-27T05:57:28Z,59.862001,17.624507,82.000000,28.000000,0.000000,0.000000,5,gps
2018-01-27T05:57:58Z,59.861996,17.624508,81.000000,34.000000,0.000000,0.000000,5,gps
2018-01-27T05:58:20Z,59.861998,17.624508,81.000000,31.000000,0.000000,0.000000,7,gps
2018-01-27T05:58:41Z,59.861990,17.624509,79.000000,32.000000,0.000000,0.000000,6,gps
2018-01-27T05:59:08Z,59.861986,17.624509,77.000000,33.000000,0.000000,0.000000,5,gps
2018-01-27T05:59:37Z,59.861939,17.624504,68.000000,34.000000,0.000000,0.000000,6,gps
2018-01-27T06:00:08Z,59.861921,17.624501,65.000000,37.000000,0.000000,0.000000,5,gps
2018-01-27T06:00:30Z,59.861918,17.624501,65.000000,37.000000,0.000000,0.000000,8,gps
2018-01-27T06:01:16Z,59.861934,17.624503,68.000000,37.000000,0.000000,0.000000,7,gps
2018-01-27T06:01:41Z,59.861942,17.624503,69.000000,33.000000,0.000000,0.000000,8,gps
2018-01-27T06:02:14Z,59.861940,17.624503,69.000000,37.000000,0.000000,0.000000,8,gps
2018-01-27T06:02:38Z,59.861941,17.624503,69.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T06:02:58Z,59.861940,17.624503,68.000000,36.000000,0.000000,0.000000,0,gps
2018-01-27T06:03:43Z,59.861945,17.624502,69.000000,40.000000,0.000000,0.000000,6,gps
2018-01-27T06:04:04Z,59.861944,17.624501,69.000000,37.000000,0.000000,0.000000,0,gps
2018-01-27T06:04:26Z,59.861944,17.624502,69.000000,31.000000,0.000000,0.000000,6,gps
2018-01-27T06:04:54Z,59.861952,17.624502,71.000000,33.000000,0.000000,0.000000,7,gps
2018-01-27T06:06:06Z,59.861954,17.624502,71.000000,40.000000,0.000000,0.000000,0,gps
2018-01-27T06:06:28Z,59.861946,17.624501,71.000000,31.000000,0.000000,0.000000,0,gps
2018-01-27T06:06:50Z,59.861919,17.624498,67.000000,26.000000,0.000000,0.000000,0,gps
2018-01-27T06:07:11Z,59.861920,17.624498,67.000000,23.000000,0.000000,0.000000,0,gps
2018-01-27T06:08:12Z,59.861925,17.624496,69.000000,37.000000,0.000000,0.000000,0,gps
2018-01-27T06:08:33Z,59.861932,17.624495,71.000000,39.000000,0.000000,0.000000,6,gps
2018-01-27T06:09:16Z,59.861936,17.624495,71.000000,40.000000,0.000000,0.000000,0,gps
2018-01-27T06:10:06Z,59.861946,17.624495,73.000000,37.000000,0.000000,0.000000,8,gps
2018-01-27T06:10:26Z,59.861946,17.624495,73.000000,34.000000,0.000000,0.000000,0,gps
2018-01-27T06:10:45Z,59.861950,17.624495,74.000000,37.000000,0.000000,0.000000,0,gps
2018-01-27T06:11:49Z,59.861956,17.624496,75.000000,35.000000,0.000000,0.000000,5,gps
